"","c4_list","d2_list","d3_list"
"532",1,6.11215891129736,0.520840047213501
"533",1,6.11329239170557,0.520763192331377
"534",1,6.1144235688218,0.520686513431762
"535",1,6.11555245167309,0.520610009777113
"536",1,6.11667904923417,0.520533680634309
"537",1,6.11780337042794,0.520457525274785
"538",1,6.11892542412577,0.520381542974272
"539",1,6.12004521914806,0.520305733012587
"540",1,6.12116276426427,0.520230094674874
"541",1,6.12227806819378,0.520154627249515
"542",1,6.12339113960595,0.520079330029654
"543",1,6.1245019871206,0.520004202312494
"544",1,6.12561061930837,0.519929243399555
"545",1,6.12671704469109,0.519854452596447
"546",1,6.12782127174215,0.519779829212989
"547",1,6.12892330888686,0.51970537256302
"548",1,6.13002316450282,0.519631081964539
"549",1,6.13112084692026,0.519556956739517
"550",1,6.13221636442242,0.519482996213967
"551",1,6.13330972524588,0.519409199717877
"552",1,6.13440093758089,0.51933556658517
"553",1,6.13549000957178,0.519262096153716
"554",1,6.13657694931721,0.519188787765235
"555",1,6.1376617648706,0.519115640765284
"556",1,6.13874446424038,0.519042654503308
"557",1,6.13982505539038,0.518969828332535
"558",1,6.14090354624015,0.518897161609935
"559",1,6.14197994466526,0.518824653696239
"560",1,6.14305425849763,0.518752303955871
"561",1,6.14412649552589,0.518680111756949
"562",1,6.14519666349562,0.518608076471271
"563",1,6.14626477010975,0.518536197474203
"564",1,6.1473308230288,0.51846447414482
"565",1,6.14839482987123,0.518392905865602
"566",1,6.14945679821374,0.518321492022758
"567",1,6.15051673559154,0.518250232005882
"568",1,6.1515746494987,0.518179125208129
"569",1,6.15263054738846,0.518108171025871
"570",1,6.15368443667334,0.518037368859634
"571",1,6.15473632472571,0.51796671811263
"572",1,6.15578621887794,0.517896218191729
"573",1,6.15683412642267,0.517825868507127
"574",1,6.1578800546131,0.517755668472416
"575",1,6.15892401066333,0.517685617504405
"576",1,6.15996600174858,0.517615715023337
"577",1,6.16100603500547,0.517545960452603
"578",1,6.16204411753234,0.517476353218912
"579",1,6.16308025638948,0.517406892752094
"580",1,6.1641144585994,0.517337578485311
"581",1,6.16514673114713,0.51726840985476
"582",1,6.16617708098045,0.517199386299914
"583",1,6.16720551501017,0.517130507263252
"584",1,6.16823204011038,0.517061772190465
"585",1,6.16925666311873,0.516993180530235
"586",1,6.17027939083665,0.516924731734349
"587",1,6.17130023002963,0.516856425257632
"588",1,6.17231918742747,0.516788260557898
"589",1,6.17333626972451,0.516720237095952
"590",1,6.17435148357992,0.516652354335558
"591",1,6.17536483561785,0.516584611743553
"592",1,6.17637633242781,0.516517008789552
"593",1,6.17738598056479,0.516449544946117
"594",1,6.17839378654956,0.516382219688713
"595",1,6.17939975686889,0.51631503249565
"596",1,6.1804038979758,0.51624798284811
"597",1,6.18140621628975,0.516181070230115
"598",1,6.18240671819693,0.516114294128409
"599",1,6.18340541005043,0.51604765403261
"600",1,6.18440229817052,0.51598114943505
"601",1,6.18539738884482,0.515914779830818
"602",1,6.18639068832856,0.515848544717765
"603",1,6.18738220284481,0.515782443596372
"604",1,6.18837193858466,0.515716475969897
"605",1,6.18935990170745,0.515650641344158
"606",1,6.19034609834112,0.515584939227371
"607",1,6.19133053458196,0.515519369131445
"608",1,6.1923132164955,0.515453930569758
"609",1,6.19329415011624,0.515388623058645
"610",1,6.19427334144801,0.515323446117129
"611",1,6.19525079646415,0.515258399266663
"612",1,6.19622652110775,0.515193482031298
"613",1,6.1972005212918,0.515128693937641
"614",1,6.19817280289945,0.515064034514697
"615",1,6.19914337178413,0.514999503294069
"616",1,6.20011223376986,0.514935099809775
"617",1,6.20107939465133,0.514870823598327
"618",1,6.20204486019417,0.514806674198624
"619",1,6.20300863613512,0.514742651152027
"620",1,6.20397072818223,0.51467875400227
"621",1,6.20493114201502,0.514614982295487
"622",1,6.20588988328471,0.5145513355802
"623",1,6.20684695761438,0.514487813407258
"624",1,6.20780237059914,0.514424415329887
"625",1,6.20875612780637,0.514361140903573
"626",1,6.20970823477586,0.514297989686163
"627",1,6.21065869701998,0.514234961237778
"628",1,6.21160752002388,0.514172055120815
"629",1,6.21255470924569,0.514109270899918
"630",1,6.21350027011664,0.514046608142017
"631",1,6.21444420804129,0.513984066416205
"632",1,6.21538652839767,0.513921645293872
"633",1,6.21632723653745,0.513859344348534
"634",1,6.21726633778614,0.513797163155911
"635",1,6.2182038374433,0.513735101293663
"636",1,6.21913974078245,0.513673158342417
"637",1,6.22007405305164,0.513611333884088
"638",1,6.22100677947334,0.513549627502969
"639",1,6.22193792524468,0.513488038785528
"640",1,6.2228674955376,0.513426567320279
"641",1,6.22379549549903,0.513365212697886
"642",1,6.22472193025103,0.513303974511017
"643",1,6.225646804891,0.513242852354252
"644",1,6.22657012449167,0.513181845824785
"645",1,6.22749189410152,0.513120954521209
"646",1,6.22841211874473,0.513060178044434
"647",1,6.22933080342143,0.512999515997241
"648",1,6.23024795310779,0.512938967984536
"649",1,6.23116357275625,0.51287853361309
"650",1,6.23207766729557,0.512818212491745
"651",1,6.23299024163107,0.512758004231167
"652",1,6.23390130064474,0.512697908444074
"653",1,6.23481084919537,0.512637924745065
"654",1,6.23571889211873,0.512578052750654
"655",1,6.23662543422771,0.512518292079225
"656",1,6.23753048031239,0.512458642351141
"657",1,6.23843403514031,0.512399103188585
"658",1,6.23933610345652,0.512339674215584
"659",1,6.24023668998374,0.512280355058057
"660",1,6.24113579942253,0.512221145343725
"661",1,6.24203343645135,0.512162044702175
"662",1,6.24292960572681,0.512103052764785
"663",1,6.24382431188369,0.512044169164777
"664",1,6.24471755953516,0.511985393537112
"665",1,6.24560935327286,0.511926725518582
"666",1,6.24649969766709,0.511868164747752
"667",1,6.24738859726686,0.511809710864855
"668",1,6.2482760566001,0.511751363512017
"669",1,6.24916208017375,0.511693122332975
"670",1,6.25004667247388,0.511634986973305
"671",1,6.25092983796585,0.511576957080176
"672",1,6.2518115810944,0.511519032302589
"673",1,6.25269190628382,0.511461212291132
"674",1,6.25357081793803,0.511403496698116
"675",1,6.25444832044074,0.51134588517755
"676",1,6.25532441815553,0.511288377385056
"677",1,6.25619911542602,0.511230972977978
"678",1,6.25707241657595,0.511173671615242
"679",1,6.25794432590935,0.511116472957415
"680",1,6.2588148477106,0.511059376666679
"681",1,6.25968398624458,0.511002382406886
"682",1,6.26055174575679,0.510945489843382
"683",1,6.26141813047347,0.510888698643228
"684",1,6.26228314460169,0.510832008474939
"685",1,6.26314679232948,0.510775419008701
"686",1,6.26400907782596,0.510718929916226
"687",1,6.26487000524142,0.510662540870753
"688",1,6.26572957870747,0.51060625154713
"689",1,6.2665878023371,0.51055006162164
"690",1,6.26744468022487,0.51049397077218
"691",1,6.26830021644692,0.510437978678093
"692",1,6.26915441506117,0.510382085020294
"693",1,6.27000728010737,0.510326289481123
"694",1,6.27085881560722,0.510270591744452
"695",1,6.27170902556451,0.510214991495626
"696",1,6.27255791396517,0.510159488421418
"697",1,6.27340548477742,0.510104082210145
"698",1,6.27425174195185,0.510048772551461
"699",1,6.27509668942153,0.509993559136567
"700",1,6.27594033110212,0.509938441658018
"701",1,6.27678267089201,0.509883419809711
"702",1,6.27762371267225,0.509828493287307
"703",1,6.27846346030691,0.509773661787537
"704",1,6.27930191764306,0.509718925008279
"705",1,6.28013908851064,0.509664282649842
"706",1,6.280974976723,0.509609734412884
"707",1,6.28180958607672,0.509555279999746
"708",1,6.28264292035174,0.509500919114219
"709",1,6.28347498331145,0.509446651461388
"710",1,6.28430577870287,0.50939247674764
"711",1,6.28513531025664,0.509338394680805
"712",1,6.28596358168718,0.509284404970001
"713",1,6.28679059669274,0.509230507325653
"714",1,6.28761635895556,0.509176701459514
"715",1,6.28844087214187,0.509122987084671
"716",1,6.28926413990208,0.509069363915473
"717",1,6.29008616587077,0.509015831667556
"718",1,6.29090695366686,0.508962390057911
"719",1,6.29172650689368,0.508909038804743
"720",1,6.29254482913902,0.508855777627543
"721",1,6.29336192397527,0.508802606247062
"722",1,6.29417779495949,0.50874952438531
"723",1,6.29499244563347,0.508696531765551
"724",1,6.29580587952386,0.508643628112313
"725",1,6.29661810014222,0.508590813151289
"726",1,6.29742911098513,0.508538086609421
"727",1,6.29823891553426,0.508485448214928
"728",1,6.29904751725646,0.508432897697201
"729",1,6.29985491960385,0.508380434786824
"730",1,6.30066112601387,0.50832805921563
"731",1,6.30146613990943,0.508275770716517
"732",1,6.30226996469891,0.508223569023714
